id,incorrect_form,incorrect_placement,incorrect_whitespace,incorrect_use
446295,0,0,0,0
446316,0,0,0,0
446332,0,0,0,0
446520,0,0,0,0
446725,0,0,0,0
446740,1,0,0,0
446869,4,0,9,0
446896,0,0,0,0
446908,0,3,0,0
446986,0,0,1,0
447006,0,0,1,0
447026,0,0,0,0
447034,0,0,0,0
448091,0,0,0,0
448116,0,0,0,0
448186,0,0,0,0
448219,1,0,0,0
448307,0,0,0,0
448314,0,0,0,0
448353,0,0,1,0
448361,0,0,1,0
448419,1,1,15,0
448484,2,0,0,0
448487,0,0,0,0
448501,1,0,0,0
448522,1,0,0,0
448694,0,0,0,0
448707,2,0,5,0
448723,5,0,2,0
448951,1,0,6,0
448964,3,0,0,0
449081,0,0,0,0
449122,0,0,1,0
449136,0,0,0,0
449261,0,0,1,0
449266,0,0,0,0
449284,0,0,0,0
449376,0,0,0,0
449387,1,0,1,0
449441,0,0,0,0
449444,0,0,1,0
449474,3,0,2,0
449599,0,0,0,0
449656,0,0,0,0
449666,0,0,1,0
449690,0,0,0,0
449725,0,0,0,0
449900,3,0,0,0
450001,0,0,0,0
450213,0,0,0,0
450298,0,0,0,0
450321,0,0,0,0
450325,0,0,0,0
450327,1,0,3,0
450341,0,0,0,0
450428,0,0,0,0
450466,0,0,0,0
450501,0,0,0,0
450693,0,0,0,0
450703,0,0,0,0
450721,0,0,0,0
450733,0,0,0,0
450767,0,0,2,0
450798,0,0,0,0
450806,0,0,0,0
451109,0,1,2,0
451124,0,0,2,0
451288,1,0,0,0
451291,0,0,0,0
451297,0,0,0,0
451368,0,0,0,0
451377,0,0,0,0
451463,0,0,0,0
451521,0,0,0,0
451562,0,0,0,0
451589,0,0,0,0
451754,0,0,0,0
451809,0,0,0,0
451888,0,0,0,0
451945,1,0,0,0
452027,0,0,3,0
452068,0,0,0,0
452137,0,0,0,0
452234,0,0,1,0
452261,0,1,1,0
452262,0,0,7,2
452333,0,0,0,0
452431,0,0,0,0
452540,0,0,0,0
452547,1,0,0,0
452560,1,0,3,0
452635,0,0,0,0
452792,2,0,5,1
453025,0,0,23,2
453074,0,0,1,0
453146,0,0,0,0
453228,4,0,0,0
453241,0,0,0,0
453310,1,0,0,0
453313,0,0,0,0
453323,0,0,0,0
453347,0,0,0,0
453471,0,0,0,0
453705,0,0,0,0
453806,0,0,0,0
453924,0,0,0,0
454013,0,0,0,0
454029,0,0,0,0
454170,0,0,3,0
454185,0,0,0,0
454357,1,0,0,0
454435,1,0,8,0
454485,0,0,0,0
454522,0,0,0,0
454569,0,0,0,0
455031,2,0,0,0
455440,9,0,10,0
455472,0,1,0,0
455478,2,0,0,0
455499,0,0,0,0
455510,9,0,10,0
455557,0,0,0,0
455639,0,0,0,0
455640,0,0,1,0
455690,0,0,0,0
455712,0,0,0,0
455738,0,0,0,3
455812,0,0,0,0
455837,0,0,0,0
455947,0,0,0,0
455960,0,0,0,0
456109,0,1,4,0
456249,0,0,0,0
456252,0,0,0,0
456361,0,0,0,0
456476,0,0,0,0
456528,0,0,0,0
456582,0,0,0,0
456863,1,0,3,0
456875,0,0,0,0
456957,0,0,0,0
456965,0,0,0,0
456969,1,0,0,0
457022,0,0,0,0
457136,4,1,29,0
457277,0,0,0,0
457322,3,0,4,0
457450,0,0,0,0
457497,0,0,0,0
457525,2,0,13,0
457717,2,5,10,0
457765,0,0,0,0
457863,0,0,0,0
458002,0,0,0,0
458168,4,0,0,0
458460,0,0,1,0
458660,0,0,0,0
458743,1,0,0,0
458750,0,0,0,0
459049,0,1,8,0
459058,0,0,0,0
459125,0,0,0,0
459204,0,0,0,0
459266,0,1,0,0
459327,0,0,0,0
459364,0,0,1,0
459521,0,0,0,0
459525,0,0,0,0
459591,0,0,0,0
459675,0,0,0,0
459737,0,0,0,0
459805,0,0,0,0
459825,0,0,0,0
459851,5,9,6,0
459886,0,0,2,0
460085,0,0,0,0
460087,0,0,3,18
460097,0,0,0,0
460269,0,0,0,0
460331,2,0,2,0
460391,0,0,0,0
460394,0,0,6,0
460437,0,0,0,0
460557,0,0,0,0
460640,0,0,0,0
460702,0,0,0,0
460723,0,0,1,0
460756,0,0,0,0
460857,0,0,0,0
460882,1,0,12,0
461022,0,0,0,0
461223,1,0,2,0
461229,0,0,0,0
461334,0,0,0,0
461428,0,0,0,0
461432,0,0,0,0
461455,0,0,0,0
461459,0,0,0,0
461461,0,0,2,0
461617,0,0,0,0
461628,0,0,0,0
461649,0,0,0,0
461691,0,0,0,0
461697,0,0,0,0
461716,0,0,0,0
461831,0,0,0,0
461846,0,0,0,0
461909,0,0,0,0
461939,0,0,0,0
461964,0,0,6,0
462244,0,0,0,0
462323,0,0,0,0
462510,6,0,13,0
462560,0,0,0,0
462605,0,0,1,0
462663,1,0,1,0
462684,0,0,0,0
462686,0,0,0,0
462768,0,0,0,0
462806,0,0,0,0
462826,0,0,0,0
462883,1,0,0,0
463092,1,0,9,0
463094,1,0,0,0
463191,0,0,0,0
463277,0,0,13,0
463315,4,0,3,0
463363,0,0,0,0
463466,2,0,7,0
463492,0,1,0,0
463539,0,0,0,0
463544,0,0,0,0
463568,0,0,0,0
463743,0,0,0,0
463923,0,0,0,0
463930,0,0,0,0
463949,0,0,0,0
464035,0,0,0,0
464103,0,1,0,0
464104,0,1,0,0
464148,0,0,0,0
464230,0,0,0,0
464233,1,0,14,0
464361,0,0,0,0
464415,1,0,0,0
464521,11,0,0,0
464648,0,0,11,0
464793,0,0,0,0
464803,2,0,4,0
464860,1,6,0,0
464957,10,0,0,0
465009,0,0,0,0
465029,0,0,0,0
465036,0,0,0,0
465125,0,0,0,0
465390,1,0,0,0
465416,0,0,0,0
465596,0,0,9,0
465866,0,0,9,0
465876,2,0,5,0
465925,0,0,0,0
466142,2,0,1,0
466395,0,0,0,0
466487,0,0,0,0
466511,3,0,0,0
466563,0,0,0,0
466641,0,0,0,0
466645,0,0,0,0
466650,0,1,0,0
466675,1,0,0,0
466678,0,0,0,0
466753,0,0,0,0
466779,1,0,3,0
466976,1,0,0,0
467006,0,0,0,0
467150,0,0,0,0
467162,0,1,14,0
467186,0,0,0,0
467223,1,0,5,0
467468,2,1,8,0
467535,0,0,0,0
467543,0,0,0,0
467658,3,0,8,0
467692,0,0,5,0
467812,0,0,0,0
467854,2,0,0,0
467884,0,0,0,0
467891,2,0,0,0
468165,0,0,0,0
468180,0,0,0,3
468225,0,0,0,0
468248,0,1,13,0
468328,0,0,0,0
468396,0,0,0,0
468442,0,1,4,0
468521,0,0,0,0
468829,0,0,0,0
468867,0,0,1,0
469042,0,0,10,1
469048,3,0,10,0
469067,4,3,40,0
469184,0,0,0,0
469273,0,0,0,0
469381,0,0,7,0
469382,0,0,0,0
469433,0,0,0,0
469458,7,10,14,1
469474,0,0,0,0
469529,0,0,0,0
469617,0,0,0,0
469749,0,0,0,0
469801,0,0,0,0
469827,0,0,0,0
470140,0,0,2,0
470176,0,0,0,0
470182,0,0,0,0
470254,0,1,0,0
470273,0,0,0,0
470378,0,0,0,0
470430,0,0,0,0
470501,1,0,0,0
470540,0,0,0,0
470563,0,0,0,0
470577,0,0,0,0
470607,1,0,1,0
470684,1,0,2,1
470787,2,0,1,0
470820,0,0,0,0
470862,0,0,0,0
470877,0,0,0,0
470940,0,0,0,0
471087,0,0,0,0
471264,1,0,0,1
471272,0,0,0,0
471395,0,0,0,0
471456,0,0,0,0
471470,0,0,0,0
471584,0,0,0,0
471622,0,0,0,0
471754,0,0,0,0
471759,0,0,0,0
471761,0,0,0,0
471781,0,0,0,0
471834,0,0,0,0
471868,0,0,0,0
471927,0,0,0,0
472012,0,0,1,0
472021,0,0,0,0
472047,0,0,0,0
472069,0,0,0,0
472171,1,0,2,0
472233,0,0,0,0
472310,0,0,3,0
472314,0,0,0,0
472338,0,0,0,0
472444,0,0,0,0
472445,0,0,0,0
472530,0,0,0,0
472532,0,4,1,1
472554,0,0,0,0
472660,0,0,0,0
472817,0,0,0,0
472834,2,0,0,0
472909,0,0,0,0
472925,0,0,0,0
473058,0,0,0,0
473138,1,2,2,0
473213,0,0,0,0
473257,2,0,8,0
473318,0,0,0,0
473398,0,0,0,0
473447,1,0,3,1
473511,0,0,0,0
473533,0,4,6,0
473535,1,1,11,0
473572,0,0,0,0
473594,1,0,0,0
473642,0,0,0,0
473649,1,0,0,0
473665,0,0,0,0
473720,0,0,0,0
473769,0,0,0,0
473879,0,6,3,0
473984,0,0,0,0
474231,0,0,0,0
474241,4,0,11,0
474260,0,0,0,0
474418,0,0,2,0
474518,0,0,0,0
474591,0,0,3,0
474602,0,0,0,0
474684,2,0,9,0
474717,0,0,0,0
474741,0,0,0,0
474820,1,0,0,0
474862,0,0,0,0
474870,0,0,0,0
474875,0,0,0,0
474985,0,2,1,0
475026,0,0,0,0
475027,0,0,0,0
475064,0,0,0,0
475075,0,0,0,0
475077,0,0,0,0
475135,0,0,0,0
475494,0,0,0,0
475524,1,0,13,0
475602,1,6,16,0
475632,0,0,0,0
475660,0,0,0,0
475845,1,1,0,0
476002,0,0,0,0
476016,0,0,0,0
476059,0,0,0,0
476107,0,1,4,0
476176,1,0,0,0
476199,0,0,0,0
476223,1,1,4,0
476231,0,0,0,0
476299,0,0,0,0
476379,1,0,1,0
476414,0,0,0,0
476430,0,0,0,0
476444,0,0,7,0
476602,0,0,0,0
476603,0,0,0,0
476632,0,0,1,0
476633,0,0,0,0
476635,0,0,0,0
476646,0,0,0,0
476657,0,0,0,0
476658,1,0,6,0
476699,0,0,0,0
476710,1,0,0,0
476779,0,0,0,0
476818,2,0,1,0
476843,0,0,0,0
476953,0,0,0,0
477029,0,0,0,0
477104,0,0,0,0
477357,0,0,0,0
477442,0,1,1,0
477491,0,0,0,0
477742,0,0,0,0
477837,0,0,0,0
478158,0,0,0,0
478179,0,0,0,0
478228,0,0,0,0
478327,0,0,2,0
478363,0,0,0,0
478547,0,0,0,0
478698,0,0,0,0
478733,0,0,0,0
478811,0,0,0,0
478847,0,0,2,0
478952,0,0,0,0
478956,0,0,0,0
479045,0,0,0,0
479051,0,0,12,0
479055,0,0,1,2
479072,0,0,0,0
479237,0,0,0,0
479448,0,0,0,0
479457,0,0,0,0
479530,0,0,0,0
479648,0,1,22,0
479800,0,0,0,0
479839,0,0,4,0
479845,0,0,0,0
479899,0,0,0,0
479918,3,3,3,0
479955,0,0,0,0
480082,7,0,23,6
480204,0,0,0,0
480271,0,0,0,0
480307,0,0,0,0
480332,1,0,1,0
480349,0,0,5,0
480379,1,2,5,2
480422,0,1,0,0
480516,2,0,6,0
480579,0,0,0,0
480834,1,0,0,0
480872,0,0,0,0
480874,0,0,0,0
480916,1,1,1,0
480946,0,0,0,0
480958,0,0,0,0
480964,1,0,5,0
481059,2,0,0,0
481094,0,0,0,0
481096,0,2,3,0
481143,2,8,2,0
481160,6,0,9,0
481168,0,0,3,0
481176,0,1,0,0
481205,2,1,16,0
481233,0,0,0,0
481248,4,0,3,0
481328,0,0,0,0
481337,0,1,0,0
481338,0,0,1,0
481377,0,0,0,0
481432,2,3,2,0
481442,0,4,1,1
481490,0,6,8,2
481551,0,0,0,0
481567,2,4,5,0
481636,0,0,0,0
481659,0,0,0,0
481722,0,3,1,0
481736,0,0,0,0
482029,1,0,0,0
482104,0,0,0,0
482146,0,0,0,0
482168,0,0,0,0
482248,0,0,0,0
482266,0,0,0,0
482298,0,0,4,0
482306,0,0,0,0
482311,0,0,0,0
482333,0,0,0,3
482355,0,0,0,0
482447,0,0,2,0
482526,0,0,0,0
482777,0,0,0,0
482785,1,0,2,0
482808,0,0,0,0
482938,0,0,0,0
482983,0,0,0,0
483303,0,0,0,0
483321,0,0,0,0
483425,6,0,8,0
483473,0,0,0,0
483604,0,0,0,0
483616,0,0,0,0
483667,0,0,7,0
483816,0,0,0,0
483879,0,0,0,0
483968,0,0,0,0
483982,0,0,1,0
484100,0,5,0,0
484111,0,0,0,0
484265,0,2,2,0
484283,0,0,0,0
484311,0,0,8,0
484312,0,0,0,0
484357,0,0,3,0
484367,0,0,5,0
484438,0,0,0,0
484461,0,0,0,0
484562,0,0,0,0
484831,0,0,2,0
484834,0,3,1,1
484843,0,0,1,0
484917,0,0,0,0
484936,0,0,0,0
485010,0,0,0,0
485017,0,0,0,0
485022,0,1,13,0
485078,0,0,0,0
485091,0,0,0,0
485116,0,0,5,0
485125,0,0,0,0
485136,0,0,0,0
485343,0,0,0,0
485378,0,0,0,0
485420,0,0,0,0
485812,0,0,0,0
485982,0,0,0,0
486055,0,4,2,0
486126,0,0,0,0
486150,0,0,0,0
486354,0,0,0,0
486395,0,0,3,0
486471,0,0,13,0
486488,3,0,4,0
486600,0,0,0,0
486651,0,2,7,0
486720,0,0,0,0
486730,0,0,0,0
486737,3,9,1,0
486760,0,0,0,0
486843,0,0,0,0
486923,3,1,11,1
486939,0,0,0,0
486952,0,0,0,0
486977,0,0,0,0
487017,3,1,0,0
487030,0,0,0,0
487069,0,0,0,0
487111,0,0,0,0
487181,0,0,0,0
487252,0,0,0,0
487286,0,0,6,0
487324,1,0,1,0
487350,0,0,0,0
487376,0,1,0,0
487380,0,0,0,0
487394,0,0,0,0
487403,0,0,0,0
487652,1,8,0,0
487847,0,0,0,0
487848,0,0,0,0
487912,0,0,0,0
487940,0,0,0,0
488013,1,0,1,0
488058,0,5,0,0
488075,0,0,0,0
488091,0,0,0,0
488145,0,0,0,0
488286,0,5,7,0
488358,0,0,0,0
488377,0,0,0,0
488459,0,0,0,0
488545,0,0,0,0
488616,0,0,0,0
488660,0,0,3,0
488726,0,0,0,0
488738,1,0,0,0
488746,0,0,0,0
488783,0,0,0,0
488862,0,0,0,0
488894,0,2,1,0
489098,0,0,2,0
489118,0,0,0,0
489139,0,0,0,0
489176,0,0,0,0
489233,0,0,0,0
489274,0,0,0,0
489328,0,0,0,0
489345,0,0,0,0
489353,0,0,0,0
489485,0,0,0,0
489571,0,0,0,0
489703,0,0,0,0
489804,0,0,1,0
489831,0,0,0,0
489892,2,0,16,0
489955,0,0,0,0
490036,0,0,0,0
490217,0,0,0,0
490339,0,7,1,0
490407,2,0,0,0
490427,0,0,0,0
490565,1,2,13,0
490569,0,0,0,0
490602,0,2,0,0
490611,0,0,0,0
490626,0,0,0,0
490656,0,0,0,0
490795,0,0,0,0
490930,0,0,0,0
490946,0,0,5,1
491009,0,0,0,0
491077,1,0,0,0
491157,0,0,0,0
491163,2,0,1,0
491356,0,0,0,0
491362,2,0,2,0
491417,0,0,0,0
491429,0,0,0,0
491468,0,0,0,0
491496,0,0,0,0
491558,0,0,0,0
491685,0,0,0,0
491690,0,0,0,0
491699,7,0,2,0
491729,0,0,0,0
491786,0,0,0,0
491880,0,0,0,0
491889,0,0,0,0
492081,5,2,8,0
492137,0,0,0,0
492155,0,0,0,0
492237,0,0,0,0
492298,0,0,0,0
493387,0,0,0,0
493509,0,0,0,0
493540,0,0,0,0
493550,0,4,2,0
493622,0,0,10,0
493692,0,0,0,0
494026,0,0,0,0
494027,0,0,0,0
494052,0,0,0,0
494054,0,0,0,0
494099,1,0,0,0
494136,0,0,0,0
494510,0,0,0,0
494541,0,0,0,0
494590,0,0,0,0
494698,0,0,0,0
494702,0,0,0,0
494890,0,0,0,0
494907,1,1,2,0
494980,0,0,0,0
495067,0,0,4,0
495070,0,0,0,0
495157,0,0,0,0
495220,0,0,0,0
495282,0,0,0,0
495303,0,0,0,0
495309,0,0,0,0
495391,0,0,0,0
495397,1,0,0,0
495504,0,0,0,0
495578,0,0,0,0
495635,3,0,2,0
495659,0,0,0,0
495693,5,4,0,0
495739,0,0,0,0
495794,0,0,0,0
495898,0,0,7,0
495942,0,0,0,0
495979,0,0,0,0
496045,1,0,0,0
496058,0,0,0,0
496072,0,0,0,0
496092,0,0,0,0
496184,0,0,0,0
496296,0,0,0,0
496358,0,0,0,0
496400,0,0,0,0
496536,0,1,1,0
496611,0,0,0,0
496713,0,0,0,0
496785,1,0,0,0
496788,1,4,0,0
496873,0,0,4,0
496885,0,0,0,0
496890,0,0,0,1
496917,0,0,0,0
497106,0,0,0,0
497151,0,0,0,0
497153,0,0,0,0
497226,0,0,0,0
497339,0,0,0,0
497392,0,0,0,0
497444,0,0,0,0
497613,0,0,0,0
497874,0,0,0,0
497888,0,0,0,0
497941,0,0,0,0
497968,0,0,0,0
497990,0,0,0,0
497998,1,4,16,0
498001,0,0,0,0
498045,0,0,0,0
498077,0,0,0,0
498109,0,0,0,0
498116,3,7,9,0
498176,0,0,0,0
498224,0,0,0,0
498266,0,0,0,0
498327,0,0,6,0
498368,0,0,0,0
498410,0,0,0,0
498416,0,0,0,0
498434,0,0,0,0
498457,0,0,0,0
498460,0,1,0,0
498470,0,0,0,0
498710,0,0,0,0
498820,0,0,0,0
498846,0,0,0,0
498852,0,0,2,0
498880,1,0,2,0
499009,0,1,0,0
499035,0,2,8,0
499101,0,0,0,0
499163,0,0,0,0
499167,0,0,0,0
499215,0,0,0,0
499217,1,1,1,0
499352,0,0,25,0
499418,0,0,0,0
499459,1,5,3,1
499479,0,0,0,0
499637,0,0,0,0
499659,0,0,0,0
499710,0,0,0,0
499731,0,0,1,0
499761,0,0,0,0
499801,2,0,8,0
499853,0,0,0,0
499891,0,0,0,0
499926,0,0,0,0
499996,1,1,4,0
500013,0,0,0,0
500036,0,0,0,0
500074,0,1,0,0
500127,0,0,0,0
500132,0,0,0,0
500172,2,0,2,29
500301,0,0,0,0
500457,1,0,4,1
500519,0,0,0,0
500586,0,0,0,0
500591,2,1,3,0
500607,0,0,0,0
500753,0,0,0,0
500756,0,0,0,0
500773,0,0,0,0
500797,4,0,2,0
500865,0,0,0,0
500898,0,0,0,0
500973,3,1,10,0
500982,3,0,0,0
501037,0,0,0,0
501061,0,0,0,0
501085,0,0,0,0
501097,4,0,3,4
501158,0,3,8,0
501199,0,6,13,0
501228,0,0,0,0
501266,0,0,1,0
501296,1,0,6,0
501324,0,0,0,0
501348,1,2,3,0
501415,0,0,0,0
501429,0,0,0,0
501495,0,0,0,0
501596,3,0,2,0
501639,0,0,0,0
501690,4,0,2,0
501706,0,0,0,0
501725,0,1,1,0
501764,0,0,0,0
501792,0,0,0,0
501796,0,0,0,0
501925,0,0,2,0
501940,0,0,0,0
501990,1,0,0,0
502003,0,0,0,0
502064,1,0,0,0
502077,0,0,0,0
502081,0,0,0,0
502110,2,0,6,0
502167,0,0,0,0
502227,0,0,0,0
502264,0,0,0,0
502420,0,0,0,0
502421,2,0,6,0
502539,2,0,0,0
502618,0,0,0,0
502665,0,0,0,0
502747,0,0,0,0
502752,0,0,0,0
502773,0,0,0,0
502775,0,0,3,0
502784,0,0,0,0
502802,0,0,0,0
502806,3,0,0,0
502885,0,0,0,0
502890,0,0,0,0
502915,2,0,5,0
502978,4,0,2,2
503096,0,0,0,0
503103,2,0,3,0
503117,0,0,0,0
503154,0,3,0,0
503179,0,0,0,0
503216,0,0,0,0
503275,1,0,0,0
503289,1,0,1,4
503310,0,0,0,0
503394,0,0,0,0
503426,0,0,0,0
503434,0,0,0,0
503470,0,0,0,0
503481,0,0,0,0
503512,0,0,0,0
503581,0,0,0,0
503692,0,0,1,0
503847,0,0,0,0
503873,0,0,0,1
503893,0,0,0,0
503942,0,0,0,0
503967,0,0,2,1
503992,0,0,0,0
503994,0,0,0,0
504086,0,0,0,0
504121,0,0,0,0
504229,0,0,0,0
504251,2,5,23,0
504323,0,0,0,0
504371,0,0,0,0
504382,2,0,2,0
504388,1,0,5,0
504493,0,3,1,0
504547,2,0,4,0
504565,0,0,1,0
504719,0,0,0,0
504722,0,0,13,0
504849,0,0,0,0
504879,0,0,0,0
504967,0,0,0,0
504987,0,0,1,0
505014,7,1,6,0
505144,0,0,0,0
505204,2,0,1,1
505238,2,0,1,0
505259,0,0,0,0
505421,1,0,1,0
505448,0,0,0,0
505508,1,0,1,0
505602,2,0,8,0
505634,0,0,0,0
505637,0,0,0,0
505667,1,0,4,3
505704,2,0,7,0
505747,0,0,0,0
505753,0,0,4,0
506009,0,0,1,0
506027,0,0,0,0
506182,0,0,0,0
506291,0,0,0,0
506308,1,0,5,0
506358,8,1,22,2
506378,0,0,3,0
506408,1,0,6,0
506422,0,0,0,0
506478,3,0,5,0
506516,7,0,3,0
506596,0,0,0,0
506603,0,0,0,0
506721,1,0,0,0
506725,0,0,0,0
506801,0,0,0,0
506815,0,0,0,0
506859,0,0,0,0
506878,0,6,5,0
506925,0,1,1,0
506985,0,0,0,0
507036,0,0,2,0
507078,0,0,0,0
507130,0,0,0,0
507131,0,0,0,0
507274,0,0,0,0
507376,0,0,0,0
507392,0,0,0,0
507447,0,0,0,0
507489,0,0,0,0
507520,0,0,0,0
507529,0,0,0,0
507558,0,0,0,0
507670,0,2,0,0
507735,1,0,13,0
507767,0,0,0,0
507814,2,2,41,0
507830,7,0,0,0
507923,1,0,1,2
507950,0,0,0,0
508036,0,0,0,0
508069,0,0,0,0
508088,0,0,0,0
508148,0,0,0,0
508167,0,0,0,0
508210,25,1,12,0
508228,0,0,0,0
508479,0,0,0,0
508602,1,0,2,0
508612,0,0,1,2
508724,0,0,0,0
508770,0,0,0,0
508795,2,1,6,1
508879,0,0,0,0
508880,0,0,0,0
508894,0,0,0,0
508906,0,0,0,0
509010,0,0,0,0
509041,1,0,5,0
509059,0,0,0,0
509077,0,0,0,0
509246,0,0,1,0
509266,0,0,0,0
509286,3,2,2,0
509297,0,0,0,0
509349,0,0,0,0
509401,0,0,0,0
509425,0,0,0,0
509427,0,0,0,0
509442,1,0,5,2
509489,0,0,0,0
509502,1,0,11,0
509526,5,1,16,15
509529,0,0,0,0
509601,0,0,0,0
509607,0,0,0,0
509757,0,0,0,0
509794,0,0,0,0
509856,0,0,0,0
509872,0,0,0,0
509902,0,0,0,0
509967,0,0,0,0
509979,2,2,0,0
510030,0,0,1,0
510070,0,0,0,0
510323,0,0,0,0
510408,0,0,0,0
510438,0,0,0,0
510493,0,0,0,0
510511,0,0,0,0
510552,0,0,0,0
510556,0,0,0,0
510645,0,0,0,0
510672,2,0,10,0
510774,0,0,0,0
510833,0,2,15,0
510899,0,0,0,0
510943,1,0,0,9
510945,0,0,0,0
511177,2,0,0,0
511185,0,0,0,0
511307,4,0,0,0
511482,1,0,0,0
511491,0,0,0,0
511568,0,0,0,0
511640,0,0,0,0
511647,0,0,1,8
511655,0,0,0,0
511729,0,0,0,2
511749,0,0,0,0
511763,1,0,0,0
511765,0,0,0,0
511769,0,0,0,0
511838,0,0,0,0
511920,0,0,0,0
511961,0,0,0,0
511976,1,6,3,0
512118,7,2,63,0
512165,0,0,0,0
512212,0,0,0,0
512244,0,0,0,0
512427,0,0,0,0
512446,0,0,0,0
512482,0,0,0,0
512594,0,0,0,0
512660,0,0,0,0
512670,0,1,2,0
512713,0,0,3,0
512753,0,0,0,0
512804,0,0,0,0
513000,0,0,0,0
513074,0,0,0,0
513081,3,1,26,0
513148,0,0,0,0
513325,0,0,0,0
513355,0,0,0,0
513406,0,0,3,0
513439,0,0,0,0
513467,0,0,0,0
513605,0,0,0,0
513650,0,0,0,0
513664,0,0,2,0
513696,1,1,0,0
513709,2,0,0,1
513717,2,1,0,0
513720,0,0,5,5
513741,2,1,0,0
513749,0,0,0,0
513804,0,7,6,0
513825,4,2,2,0
513893,0,0,0,0
514170,0,0,0,0
514196,0,0,0,0
514273,0,0,1,0
514304,0,0,0,0
514388,0,0,0,0
514523,0,0,0,0
514625,0,0,0,0
514654,1,0,0,0
514710,1,3,1,0
514711,1,0,0,0
514738,0,0,0,0
514774,2,0,0,0
514856,2,0,0,0
514877,0,0,0,0
514896,0,0,0,0
514943,0,3,3,0
515001,0,0,0,0
515217,0,0,0,0
515285,0,0,0,0
515408,2,0,12,1
515483,0,0,0,0
515531,0,0,3,0
515549,1,0,3,0
515637,0,0,0,0
515644,0,1,0,0
515742,0,5,7,0
515784,0,0,3,0
515886,0,0,0,0
515894,1,0,0,0
515932,0,0,1,0
515944,0,0,0,0
515958,0,0,0,0
516012,10,0,26,0
516061,0,0,0,0
516066,3,0,4,0
516089,1,4,14,0
516090,0,0,0,0
516151,8,3,120,4
516175,0,0,0,0
516206,0,0,0,0
516307,0,0,0,0
516356,0,0,0,0
516375,0,0,0,0
516409,0,0,0,0
516469,0,0,0,0
516708,0,1,3,0
516786,8,0,4,1
516871,0,0,0,0
516980,0,0,0,0
517103,0,0,0,0
517118,1,0,0,0
517149,0,0,4,0
517368,0,0,3,0
517378,1,0,9,0
517391,0,0,0,0
517456,0,0,0,0
517468,1,0,3,4
517523,0,0,0,0
517525,0,0,0,0
517620,2,0,4,0
517677,0,0,0,0
517815,0,0,0,0
518111,0,0,0,0
518131,0,0,0,0
518173,0,0,0,0
518183,0,0,0,0
518233,0,0,1,0
518251,0,0,0,0
518328,0,0,0,0
518336,0,0,0,0
518445,0,0,0,0
518516,0,0,0,0
518526,0,0,0,0
518833,0,0,0,0
518890,0,0,0,0
519072,0,0,0,0
519074,2,0,1,0
519087,0,0,1,0
519129,0,0,0,0
519134,0,0,0,0
519145,3,0,0,0
519211,0,0,0,0
519223,0,0,2,0
519256,0,0,0,0
519281,0,0,2,0
519333,2,0,0,0
519351,0,0,0,0
519358,0,0,0,0
519380,0,0,0,0
519422,0,0,0,0
519521,0,0,5,0
519543,0,0,0,0
519641,0,0,0,0
519692,0,0,0,0
519693,0,0,0,0
519850,0,0,0,0
519927,0,0,0,0
519983,0,0,0,0
520030,0,0,0,0
520093,0,0,1,0
520126,4,1,9,0
520163,9,0,4,2
520226,0,0,2,0
520251,1,1,7,0
520280,2,1,2,0
520316,3,0,0,0
520367,0,0,0,0
520506,0,0,0,0
520519,0,0,0,0
520565,0,0,2,0
520676,0,0,0,0
520776,0,0,0,0
520792,0,0,0,0
520927,1,0,0,0
520995,0,0,0,0
521007,0,0,0,0
521040,0,0,6,0
521076,2,0,2,0
521152,0,0,0,0
521191,4,0,0,0
521230,0,0,2,0
521302,2,0,0,0
521596,1,0,1,0
521607,0,0,0,0
521676,0,0,0,0
521682,1,1,31,3
521766,0,0,0,0
521920,0,0,0,1
522121,0,0,0,0
522130,0,0,0,0
522189,0,0,0,0
522318,0,0,0,0
522382,0,0,0,0
522403,0,0,0,0
522453,0,0,0,0
522487,0,0,0,0
522577,1,0,0,0
522611,0,0,0,0
522801,0,0,0,0
522861,0,0,0,0
522935,0,0,0,0
523064,0,1,4,0
523068,0,0,0,0
523146,0,0,0,0
523163,0,0,0,0
523243,0,0,3,0
523244,0,0,0,0
523310,0,0,0,0
523339,0,0,0,0
523473,0,0,0,0
523474,1,0,0,0
523478,0,0,2,0
523585,0,0,0,0
523595,2,0,0,1
523664,0,0,0,0
523733,0,0,0,0
523739,1,0,0,0
523890,1,0,11,0
523975,0,0,0,0
524032,0,0,0,0
524070,0,0,0,0
524156,0,0,0,0
524198,0,0,0,0
524199,0,0,0,0
524309,0,0,0,0
524312,4,25,24,0
524428,0,0,0,0
524442,1,2,3,0
524452,0,0,0,0
524535,0,0,0,0
524537,0,0,6,0
524566,5,0,5,1
524594,0,0,5,0
524602,0,0,0,0
524631,0,0,0,0
524658,0,0,0,0
524680,0,0,0,0
524730,15,4,19,0
524819,1,0,0,0
524875,0,0,0,0
524886,0,0,3,0
524955,0,0,0,0
524958,0,0,0,0
524999,0,0,0,0
525044,2,0,0,0
525049,0,0,0,0
525186,0,0,0,0
525273,0,2,7,0
525315,0,0,0,0
525341,0,0,0,0
525408,0,0,0,0
525418,0,0,0,0
525525,1,2,1,0
525537,0,1,1,0
525609,0,0,0,0
525617,0,0,0,0
525626,0,0,0,0
525660,0,0,0,0
525666,0,0,0,0
525677,0,0,0,0
525748,0,0,0,0
525795,0,0,1,0
525819,0,0,0,0
525857,0,0,0,0
